Year,County,Value
1973,RUSH,115.6
1973,SHELBY,95.7
1973,TIPTON,110.6
1973,BLACKFORD,89.7
1973,DELAWARE,100.7
1973,FAYETTE,105.7
1973,HENRY,98.7
1973,JAY,83.7
1973,RANDOLPH,94.7
1973,UNION,112.6
1973,WAYNE,100.7
1973,CARROLL,114.6
1973,CASS,111.6
1973,ELKHART,81.7
1973,FULTON,99.7
1973,KOSCIUSKO,93.7
1973,MARSHALL,95.7
1973,MIAMI,97.7
1973,ST. JOSEPH,87.7
1973,WABASH,102.7
1973,ADAMS,93.7
1973,ALLEN,91.7
1973,DE KALB,91.7
1973,HUNTINGTON,99.7
1973,LAGRANGE,87.7
1973,NOBLE,88.7
1973,STEUBEN,86.7
1973,WELLS,97.7
1973,WHITLEY,93.7
1973,BENTON,120.6
1973,JASPER,115.6
1973,LA PORTE,93.7
1973,LAKE,97.7
1973,NEWTON,113.6
1973,PORTER,97.7
1973,PULASKI,101.7
1973,STARKE,99.7
1973,WHITE,113.6
1973,BROWN,101.7
1973,CRAWFORD,89.7
1973,FLOYD,73.8
1973,HARRISON,85.7
1973,JACKSON,95.7
1973,LAWRENCE,86.7
1973,MONROE,94.7
1973,ORANGE,91.7
1973,PERRY,71.8
1973,WASHINGTON,94.7
1973,CLARK,90.7
1973,DEARBORN,73.8
1973,FRANKLIN,80.7
1973,JEFFERSON,79.7
1973,JENNINGS,79.7
1973,OHIO,85.7
1973,RIPLEY,79.7
1973,SCOTT,84.7
1973,SWITZERLAND,73.8
1973,DAVIESS,99.7
1973,DUBOIS,90.7
1973,GIBSON,97.7
1973,GREENE,108.6
1973,KNOX,109.6
1973,MARTIN,86.7
1973,PIKE,87.7
1973,POSEY,93.7
1973,SPENCER,94.7
1973,SULLIVAN,99.7
1973,VANDERBURGH,87.7
1973,WARRICK,85.7
1973,CLAY,95.7
1973,FOUNTAIN,110.6
1973,MONTGOMERY,115.6
1973,OWEN,84.7
1973,PARKE,95.7
1973,PUTNAM,109.6
1973,TIPPECANOE,117.6
1973,VERMILLION,108.6
1973,VIGO,90.7
1973,WARREN,112.6
1972,BARTHOLOMEW,93
1972,BOONE,111
1972,CLINTON,116
1972,DECATUR,107
1972,GRANT,110
1972,HAMILTON,107
1972,HANCOCK,106
1972,HENDRICKS,104
1972,HOWARD,124
1972,JOHNSON,103
1972,MADISON,106
1972,MARION,106
1972,MORGAN,108
1972,RUSH,105
1972,SHELBY,97
1972,TIPTON,109
1972,BLACKFORD,91
1972,DELAWARE,111
1972,FAYETTE,104
1972,HENRY,98
1972,JAY,91
1972,RANDOLPH,100
1972,UNION,102
1972,WAYNE,90
1972,CARROLL,113
1972,CASS,107
1972,ELKHART,80
1972,FULTON,105
1972,KOSCIUSKO,90
1972,MARSHALL,93
1972,MIAMI,98
1972,ST. JOSEPH,90
1972,WABASH,106
1972,ADAMS,99
1972,ALLEN,100
1972,DE KALB,91
1972,HUNTINGTON,105
1972,LAGRANGE,95
1972,NOBLE,82
1972,STEUBEN,86
1972,WELLS,96
1972,WHITLEY,93
1972,BENTON,120
1972,JASPER,115
1972,LA PORTE,104
1972,LAKE,103
1972,NEWTON,121
1972,PORTER,107
1972,PULASKI,103
1972,STARKE,97
1972,WHITE,117
1972,BROWN,103
1972,CRAWFORD,92
1972,FLOYD,80
1972,HARRISON,98
1972,JACKSON,106
1972,LAWRENCE,89
1972,MONROE,105
1972,ORANGE,93
1972,PERRY,78
1972,WASHINGTON,87
1972,CLARK,78
1972,DEARBORN,76
1972,FRANKLIN,77
1972,JEFFERSON,100
1972,JENNINGS,108
1972,OHIO,76
1972,RIPLEY,95
1972,SCOTT,100
1972,SWITZERLAND,82
1972,DAVIESS,95
1972,DUBOIS,105
1972,GIBSON,117
1972,GREENE,108
1972,KNOX,108
1972,MARTIN,82
1972,PIKE,100
1972,POSEY,113
1972,SPENCER,91
1972,SULLIVAN,104
1972,VANDERBURGH,93
1972,WARRICK,98
1972,CLAY,103
1972,FOUNTAIN,115
1972,MONTGOMERY,114
1972,OWEN,93
1972,PARKE,109
1972,PUTNAM,119
1972,TIPPECANOE,115
1972,VERMILLION,109
1972,VIGO,91
1972,WARREN,118
1971,BARTHOLOMEW,93.4
1971,BOONE,109
1971,CLINTON,114.1
1971,DECATUR,96.5
1971,GRANT,109
1971,HAMILTON,103.8
1971,HANCOCK,98.6
1971,HENDRICKS,100.7
1971,HOWARD,124.5
1971,JOHNSON,102.7
1971,MADISON,104.8
1971,MARION,104
1971,MORGAN,102
1971,RUSH,98.6
1971,SHELBY,102.7
1971,TIPTON,110
1971,BLACKFORD,88.2
1971,DELAWARE,105.8
1971,FAYETTE,93.4
1971,HENRY,92.4
1971,JAY,80.9
1971,RANDOLPH,86.1
1971,UNION,103.8
1971,WAYNE,88.2
1971,CARROLL,115.2
1971,CASS,112
1971,ELKHART,77.8
1971,FULTON,103.8
1971,KOSCIUSKO,92
1971,MARSHALL,95.5
1971,MIAMI,103
1971,ST. JOSEPH,89.2
1971,WABASH,105.8
1971,ADAMS,99.6
1971,ALLEN,93.4
1971,DE KALB,74.7
1971,HUNTINGTON,104
1971,LAGRANGE,67.4
1971,NOBLE,77.8
1971,STEUBEN,70.6
1971,WELLS,95.5
1971,WHITLEY,95.5
1971,BENTON,122.1
1971,JASPER,119.3
1971,LA PORTE,106.9
1971,LAKE,106.9
1971,NEWTON,117
1971,PORTER,114.1
1971,PULASKI,112
1971,STARKE,103.8
1971,WHITE,116.2
1971,BROWN,99
1971,CRAWFORD,90
1971,FLOYD,66
1971,HARRISON,71.6
1971,JACKSON,96.5
1971,LAWRENCE,79.9
1971,MONROE,84
1971,ORANGE,84.1
1971,PERRY,70.6
1971,WASHINGTON,76.8
1971,CLARK,75.7
1971,DEARBORN,84
1971,FRANKLIN,82
1971,JEFFERSON,88.2
1971,JENNINGS,86.1
1971,OHIO,83
1971,RIPLEY,95.5
1971,SCOTT,99.6
1971,SWITZERLAND,79.9
1971,DAVIESS,91.3
1971,DUBOIS,87.2
1971,GIBSON,100.7
1971,GREENE,102.7
1971,KNOX,103.8
1971,MARTIN,78.9
1971,PIKE,95.5
1971,POSEY,99.6
1971,SPENCER,78.9
1971,SULLIVAN,102
1971,VANDERBURGH,86.1
1971,WARRICK,82
1971,CLAY,98.6
1971,FOUNTAIN,114
1971,MONTGOMERY,111
1971,OWEN,95.5
1971,PARKE,102
1971,PUTNAM,103.8
1971,TIPPECANOE,103.8
1971,VERMILLION,105.8
1971,VIGO,110
1971,WARREN,120
1970,BARTHOLOMEW,62.6
1970,BOONE,87.3
1970,CLINTON,82.2
1970,DECATUR,71.9
1970,GRANT,94.5
1970,HAMILTON,82.2
1970,HANCOCK,83.2
1970,HENDRICKS,65.7
1970,HOWARD,95
1970,JOHNSON,75
1970,MADISON,91.4
1970,MARION,85.2
1970,MORGAN,67.8
1970,RUSH,73.9
1970,SHELBY,73.9
1970,TIPTON,81.1
1970,BLACKFORD,82.2
1970,DELAWARE,91.4
1970,FAYETTE,75
1970,HENRY,81.1
1970,JAY,72.9
1970,RANDOLPH,82.2
1970,UNION,83.2
1970,WAYNE,79.1
1970,CARROLL,82
1970,CASS,81.1
1970,ELKHART,75
1970,FULTON,75
1970,KOSCIUSKO,81.1
1970,MARSHALL,76
1970,MIAMI,78.1
1970,ST. JOSEPH,75
1970,WABASH,81.1
1970,ADAMS,95.5
1970,ALLEN,84
1970,DE KALB,72.9
1970,HUNTINGTON,93.5
1970,LAGRANGE,72.9
1970,NOBLE,77
1970,STEUBEN,76
1970,WELLS,90.4
1970,WHITLEY,84.2
1970,BENTON,87.3
1970,JASPER,93.1
1970,LA PORTE,81.1
1970,LAKE,84.2
1970,NEWTON,89.4
1970,PORTER,93.5
1970,PULASKI,81.1
1970,STARKE,84.2
1970,WHITE,83
1970,BROWN,53.4
1970,CRAWFORD,44.2
1970,FLOYD,50.3
1970,HARRISON,44.2
1970,JACKSON,57.5
1970,LAWRENCE,58.5
1970,MONROE,61
1970,ORANGE,62.7
1970,PERRY,49.3
1970,WASHINGTON,48.3
1970,CLARK,48.3
1970,DEARBORN,74
1970,FRANKLIN,71.9
1970,JEFFERSON,57.5
1970,JENNINGS,58.5
1970,OHIO,65.7
1970,RIPLEY,57.5
1970,SCOTT,75
1970,SWITZERLAND,55.5
1970,DAVIESS,56.5
1970,DUBOIS,48.3
1970,GIBSON,50.3
1970,GREENE,70.9
1970,KNOX,65.7
1970,MARTIN,41.1
1970,PIKE,44.2
1970,POSEY,56.5
1970,SPENCER,44.2
1970,SULLIVAN,72.9
1970,VANDERBURGH,51.4
1970,WARRICK,44.2
1970,CLAY,64.7
1970,FOUNTAIN,68.8
1970,MONTGOMERY,78
1970,OWEN,62.6
1970,PARKE,76
1970,PUTNAM,66.8
1970,TIPPECANOE,83
1970,VERMILLION,78.1
1970,VIGO,71.9
1970,WARREN,76
1969,BARTHOLOMEW,105.8
1969,BOONE,105.8
1969,CLINTON,117
1969,DECATUR,111.9
1969,GRANT,107.9
1969,HAMILTON,103.8
1969,HANCOCK,99.7
1969,HENDRICKS,100.8
1969,HOWARD,121.1
1969,JOHNSON,108.9
1969,MADISON,106.9
1969,MARION,102.8
1969,MORGAN,102.8
1969,RUSH,98.7
1969,SHELBY,105.8
1969,TIPTON,111.9
1969,BLACKFORD,89.6
1969,DELAWARE,102.8
1969,FAYETTE,97.7
1969,HENRY,94.6
1969,JAY,76.3
1969,RANDOLPH,92.6
1969,UNION,111.9
1969,WAYNE,90.6
1969,CARROLL,111.9
1969,CASS,104.8
1969,ELKHART,83.5
1969,FULTON,90.6
1969,KOSCIUSKO,86.5
1969,MARSHALL,88.5
1969,MIAMI,102.8
1969,ST. JOSEPH,86.5
1969,WABASH,87.5
1969,ADAMS,89.6
1969,ALLEN,83.5
1969,DE KALB,76.3
1969,HUNTINGTON,85.5
1969,LAGRANGE,81.4
1969,NOBLE,80.4
1969,STEUBEN,81.4
1969,WELLS,91.6
1969,WHITLEY,79.4
1969,BENTON,116
1969,JASPER,115
1969,LA PORTE,100.8
1969,LAKE,98.7
1969,NEWTON,115
1969,PORTER,99.7
1969,PULASKI,99.7
1969,STARKE,92.6
1969,WHITE,102.8
1969,BROWN,97.7
1969,CRAWFORD,79.4
1969,FLOYD,72.3
1969,HARRISON,88.5
1969,JACKSON,96.7
1969,LAWRENCE,92.6
1969,MONROE,83.5
1969,ORANGE,98.7
1969,PERRY,84.5
1969,WASHINGTON,90.6
1969,CLARK,85.5
1969,DEARBORN,85.5
1969,FRANKLIN,94.6
1969,JEFFERSON,91.6
1969,JENNINGS,91.6
1969,OHIO,89.6
1969,RIPLEY,96.7
1969,SCOTT,93.6
1969,SWITZERLAND,85.5
1969,DAVIESS,102.8
1969,DUBOIS,95.7
1969,GIBSON,96.7
1969,GREENE,93.6
1969,KNOX,113
1969,MARTIN,99.7
1969,PIKE,90.6
1969,POSEY,93.6
1969,SPENCER,87.5
1969,SULLIVAN,100.8
1969,VANDERBURGH,89.6
1969,WARRICK,92.6
1969,CLAY,103.8
1969,FOUNTAIN,107.9
1969,MONTGOMERY,105.8
1969,OWEN,94.6
1969,PARKE,106.9
1969,PUTNAM,101.8
1969,TIPPECANOE,105.8
1969,VERMILLION,111.9
1969,VIGO,96.7
1969,WARREN,106.9
1968,BARTHOLOMEW,84.7
1968,BOONE,96.8
1968,CLINTON,102.8
1968,DECATUR,90.7
1968,GRANT,96.8
1968,HAMILTON,88.7
1968,HANCOCK,86.7
1968,HENDRICKS,80.6
1968,HOWARD,105.9
1968,JOHNSON,89.7
1968,MADISON,89.7
1968,MARION,94.8
1968,MORGAN,84.7
1968,RUSH,80.6
1968,SHELBY,78.6
1968,TIPTON,93.8
1968,BLACKFORD,85.7
1968,DELAWARE,90.7
1968,FAYETTE,84.7
1968,HENRY,82.7
1968,JAY,72.6
1968,RANDOLPH,83.7
1968,UNION,94.8
1968,WAYNE,90.7
1968,CARROLL,98.8
1968,CASS,90.7
1968,ELKHART,82.7
1968,FULTON,82.7
1968,KOSCIUSKO,84.7
1968,MARSHALL,86.7
1968,MIAMI,86.7
1968,ST. JOSEPH,82.7
1968,WABASH,86.7
1968,ADAMS,92.7
1968,ALLEN,90.7
1968,DE KALB,80.6
1968,HUNTINGTON,87.7
1968,LAGRANGE,83.7
1968,NOBLE,84.7
1968,STEUBEN,85.7
1968,WELLS,86.7
1968,WHITLEY,79.6
1968,BENTON,98.8
1968,JASPER,92.7
1968,LA PORTE,92.7
1968,LAKE,86.7
1968,NEWTON,100.8
1968,PORTER,95.8
1968,PULASKI,89.7
1968,STARKE,89.7
1968,WHITE,87.7
1968,BROWN,80.6
1968,CRAWFORD,66.5
1968,FLOYD,60.5
1968,HARRISON,68.5
1968,JACKSON,84.7
1968,LAWRENCE,78.6
1968,MONROE,70.6
1968,ORANGE,86.7
1968,PERRY,64.5
1968,WASHINGTON,72.6
1968,CLARK,78.6
1968,DEARBORN,78.6
1968,FRANKLIN,74.6
1968,JEFFERSON,88.7
1968,JENNINGS,74.6
1968,OHIO,88.7
1968,RIPLEY,88.7
1968,SCOTT,74.6
1968,SWITZERLAND,66.5
1968,DAVIESS,84.7
1968,DUBOIS,78.6
1968,GIBSON,88.7
1968,GREENE,78.6
1968,KNOX,86.7
1968,MARTIN,85.7
1968,PIKE,76.6
1968,POSEY,92.7
1968,SPENCER,73.6
1968,SULLIVAN,80.6
1968,VANDERBURGH,82.7
1968,WARRICK,70.6
1968,CLAY,88.7
1968,FOUNTAIN,92.7
1968,MONTGOMERY,92.7
1968,OWEN,78.6
1968,PARKE,92.7
1968,PUTNAM,84.7
1968,TIPPECANOE,92.7
1968,VERMILLION,97.8
1968,VIGO,76.6
1968,WARREN,90.7
1967,BARTHOLOMEW,90.1
1967,BOONE,80.9
1967,CLINTON,83.9
1967,DECATUR,88
1967,GRANT,86
1967,HAMILTON,79.8
1967,HANCOCK,71.6
1967,HENDRICKS,86
1967,HOWARD,96.2
1967,JOHNSON,83.9
1967,MADISON,73.7
1967,MARION,79.8
1967,MORGAN,79.8
1967,RUSH,79.8
1967,SHELBY,77.8
1967,TIPTON,92.1
1967,BLACKFORD,75.7
1967,DELAWARE,81.9
1967,FAYETTE,79.8
1967,HENRY,71.6
1967,JAY,70.6
1967,RANDOLPH,63.5
1967,UNION,104.4
1967,WAYNE,69.6
1967,CARROLL,90.1
1967,CASS,87
1967,ELKHART,69.6
1967,FULTON,75.7
1967,KOSCIUSKO,75.7
1967,MARSHALL,77.8
1967,MIAMI,88
1967,ST. JOSEPH,67.5
1967,WABASH,90.1
1967,ADAMS,73.7
1967,ALLEN,87
1967,DE KALB,67.5
1967,HUNTINGTON,79.8
1967,LAGRANGE,61.4
1967,NOBLE,69.6
1967,STEUBEN,57.3
1967,WELLS,79.8
1967,WHITLEY,69.6
1967,BENTON,96.2
1967,JASPER,98.2
1967,LA PORTE,83.9
1967,LAKE,86
1967,NEWTON,104.4
1967,PORTER,83.9
1967,PULASKI,89
1967,STARKE,77.8
1967,WHITE,90.1
1967,BROWN,75.7
1967,CRAWFORD,86
1967,FLOYD,79.8
1967,HARRISON,75.7
1967,JACKSON,96.2
1967,LAWRENCE,83.9
1967,MONROE,77.8
1967,ORANGE,88
1967,PERRY,69.6
1967,WASHINGTON,88
1967,CLARK,86
1967,DEARBORN,75.7
1967,FRANKLIN,83.9
1967,JEFFERSON,83.9
1967,JENNINGS,88
1967,OHIO,76.8
1967,RIPLEY,94.2
1967,SCOTT,88
1967,SWITZERLAND,71.6
1967,DAVIESS,100.3
1967,DUBOIS,94.2
1967,GIBSON,106.4
1967,GREENE,83.9
1967,KNOX,106.4
1967,MARTIN,94.2
1967,PIKE,96.2
1967,POSEY,106.4
1967,SPENCER,79.8
1967,SULLIVAN,94.2
1967,VANDERBURGH,96.2
1967,WARRICK,83.9
1967,CLAY,98.2
1967,FOUNTAIN,90.1
1967,MONTGOMERY,92.1
1967,OWEN,88
1967,PARKE,98.2
1967,PUTNAM,88
1967,TIPPECANOE,81.9
1967,VERMILLION,90.1
1967,VIGO,92.1
1967,WARREN,92.1
1966,BARTHOLOMEW,87
1966,BOONE,71.8
1966,CLINTON,78.9
1966,DECATUR,95.1
1966,GRANT,68.8
1966,HAMILTON,70.8
1966,HANCOCK,77.9
1966,HENDRICKS,67.8
1966,HOWARD,93
1966,JOHNSON,90
1966,MADISON,82.9
1966,MARION,67.8
1966,MORGAN,71.8
1966,RUSH,86
1966,SHELBY,99.1
1966,TIPTON,81.9
1966,BLACKFORD,65.7
1966,DELAWARE,67.8
1966,FAYETTE,76.9
1966,HENRY,76.9
1966,JAY,69.8
1966,RANDOLPH,76.9
1966,UNION,90
1966,WAYNE,78.9
1966,CARROLL,79.9
1966,CASS,81.9
1966,ELKHART,70.8
1966,FULTON,71.8
1966,KOSCIUSKO,64.7
1966,MARSHALL,71.8
1966,MIAMI,73.8
1966,ST. JOSEPH,80.9
1966,WABASH,74.8
1966,ADAMS,79.9
1966,ALLEN,86
1966,DE KALB,71.8
1966,HUNTINGTON,78.9
1966,LAGRANGE,74.8
1966,NOBLE,72.8
1966,STEUBEN,71.8
1966,WELLS,77.9
1966,WHITLEY,68.8
1966,BENTON,81.9
1966,JASPER,78.9
1966,LA PORTE,88
1966,LAKE,80.9
1966,NEWTON,86
1966,PORTER,83.9
1966,PULASKI,73.8
1966,STARKE,87
1966,WHITE,79.9
1966,BROWN,70.8
1966,CRAWFORD,57.6
1966,FLOYD,65.7
1966,HARRISON,57.6
1966,JACKSON,75.9
1966,LAWRENCE,73.8
1966,MONROE,82.9
1966,ORANGE,74.8
1966,PERRY,65.7
1966,WASHINGTON,65.7
1966,CLARK,72.8
1966,DEARBORN,65.7
1966,FRANKLIN,87
1966,JEFFERSON,76.9
1966,JENNINGS,87
1966,OHIO,70.8
1966,RIPLEY,82.9
1966,SCOTT,79.9
1966,SWITZERLAND,62.7
1966,DAVIESS,85
1966,DUBOIS,60.7
1966,GIBSON,76.9
1966,GREENE,81.9
1966,KNOX,82.9
1966,MARTIN,74.8
1966,PIKE,52.6
1966,POSEY,82.9
1966,SPENCER,54.6
1966,SULLIVAN,71.8
1966,VANDERBURGH,69.8
1966,WARRICK,66.7
1966,CLAY,85
1966,FOUNTAIN,73.8
1966,MONTGOMERY,75.9
1966,OWEN,77.9
1966,PARKE,79.9
1966,PUTNAM,70.8
1966,TIPPECANOE,82.9
1966,VERMILLION,77.9
1966,VIGO,85
1966,WARREN,72.8
1965,BARTHOLOMEW,101.1
1965,BOONE,99
1965,CLINTON,102.1
1965,DECATUR,102.1
1965,GRANT,93.9
1965,HAMILTON,97
1965,HANCOCK,85.6
1965,HENDRICKS,105.2
1965,HOWARD,109.3
1965,JOHNSON,106.2
1965,MADISON,89.7
1965,MARION,92.8
1965,MORGAN,100.1
1965,RUSH,95.9
1965,SHELBY,101.1
1965,TIPTON,101.1
1965,BLACKFORD,76.3
1965,DELAWARE,76.3
1965,FAYETTE,86.6
1965,HENRY,90.8
1965,JAY,68.1
1965,RANDOLPH,76.3
1965,UNION,105.2
1965,WAYNE,79.4
1965,CARROLL,105.2
1965,CASS,100.1
1965,ELKHART,74.3
1965,FULTON,86.6
1965,KOSCIUSKO,84.6
1965,MARSHALL,86.6
1965,MIAMI,99
1965,ST. JOSEPH,72.2
1965,WABASH,95.9
1965,ADAMS,83.6
1965,ALLEN,91.8
1965,DE KALB,83.6
1965,HUNTINGTON,82.5
1965,LAGRANGE,78.4
1965,NOBLE,88.7
1965,STEUBEN,74.3
1965,WELLS,84.6
1965,WHITLEY,77.4
1965,BENTON,104.2
1965,JASPER,102.1
1965,LA PORTE,88.7
1965,LAKE,90.8
1965,NEWTON,102.1
1965,PORTER,94.9
1965,PULASKI,98
1965,STARKE,90.8
1965,WHITE,97
1965,BROWN,72.2
1965,CRAWFORD,67
1965,FLOYD,68.1
1965,HARRISON,79.4
1965,JACKSON,94.9
1965,LAWRENCE,82.5
1965,MONROE,73.2
1965,ORANGE,79.4
1965,PERRY,67
1965,WASHINGTON,83.6
1965,CLARK,76.3
1965,DEARBORN,72.2
1965,FRANKLIN,87.7
1965,JEFFERSON,81.5
1965,JENNINGS,85.6
1965,OHIO,73.2
1965,RIPLEY,84.6
1965,SCOTT,79.4
1965,SWITZERLAND,70.1
1965,DAVIESS,109.3
1965,DUBOIS,88.7
1965,GIBSON,105.2
1965,GREENE,78.4
1965,KNOX,106.2
1965,MARTIN,86.6
1965,PIKE,88.7
1965,POSEY,100.1
1965,SPENCER,77.4
1965,SULLIVAN,91.8
1965,VANDERBURGH,95.9
1965,WARRICK,84.6
1965,CLAY,98
1965,FOUNTAIN,103.2
1965,MONTGOMERY,100.1
1965,OWEN,90.8
1965,PARKE,104.2
1965,PUTNAM,104.2
1965,TIPPECANOE,105.2
1965,VERMILLION,94.9
1965,VIGO,108.3
1965,WARREN,108.3
1964,BARTHOLOMEW,63.5
1964,BOONE,72.9
1964,CLINTON,72.3
1964,DECATUR,74.6
1964,GRANT,70.3
1964,HAMILTON,76.1
1964,HANCOCK,77.9
1964,HENDRICKS,68.2
1964,HOWARD,86
1964,JOHNSON,65.4
1964,MADISON,70.2
1964,MARION,70.4
1964,MORGAN,75.1
1964,RUSH,79
1964,SHELBY,65.3
1964,TIPTON,87
1964,BLACKFORD,49.3
1964,DELAWARE,66
1964,FAYETTE,71.8
1964,HENRY,70.2
1964,JAY,46.7
1964,RANDOLPH,53.9
1964,UNION,78.8
1964,WAYNE,67.6
1964,CARROLL,71.7
1964,CASS,76.4
1964,ELKHART,62
1964,FULTON,66.9
1964,KOSCIUSKO,69
1964,MARSHALL,71.2
1964,MIAMI,74.2
1964,ST. JOSEPH,74.3
1964,WABASH,72.9
1964,ADAMS,62.5
1964,ALLEN,66.1
1964,DE KALB,60
1964,HUNTINGTON,70.4
1964,LAGRANGE,43.5
1964,NOBLE,62.9
1964,STEUBEN,55.8
1964,WELLS,64.8
1964,WHITLEY,71
1964,BENTON,92.6
1964,JASPER,77.7
1964,LA PORTE,76.6
1964,LAKE,75.4
1964,NEWTON,82.3
1964,PORTER,71.7
1964,PULASKI,70
1964,STARKE,69.5
1964,WHITE,76.6
1964,BROWN,61
1964,CRAWFORD,46.1
1964,FLOYD,47.3
1964,HARRISON,55.4
1964,JACKSON,64.5
1964,LAWRENCE,49.8
1964,MONROE,63.5
1964,ORANGE,50.7
1964,PERRY,59
1964,WASHINGTON,51.5
1964,CLARK,53.1
1964,DEARBORN,60.8
1964,FRANKLIN,71.9
1964,JEFFERSON,59.6
1964,JENNINGS,57.2
1964,OHIO,64.7
1964,RIPLEY,68.4
1964,SCOTT,59.9
1964,SWITZERLAND,61.2
1964,DAVIESS,82.6
1964,DUBOIS,68.6
1964,GIBSON,86.8
1964,GREENE,71.6
1964,KNOX,83.6
1964,MARTIN,66
1964,PIKE,73.6
1964,POSEY,79.5
1964,SPENCER,60.9
1964,SULLIVAN,76.8
1964,VANDERBURGH,73.4
1964,WARRICK,59
1964,CLAY,85.2
1964,FOUNTAIN,72.8
1964,MONTGOMERY,72.9
1964,OWEN,71.6
1964,PARKE,76.5
1964,PUTNAM,74.5
1964,TIPPECANOE,73.9
1964,VERMILLION,76.1
1964,VIGO,79.8
1964,WARREN,86.1
1963,BARTHOLOMEW,96.1
1963,BOONE,88
1963,CLINTON,100.2
1963,DECATUR,86
1963,GRANT,89
1963,HAMILTON,85
1963,HANCOCK,76.9
1963,HENDRICKS,95.1
1963,HOWARD,94.1
1963,JOHNSON,93.1
1963,MADISON,90
1963,MARION,78.9
1963,MORGAN,89
1963,RUSH,83
1963,SHELBY,86
1963,TIPTON,100.2
1963,BLACKFORD,85
1963,DELAWARE,86
1963,FAYETTE,80.9
1963,HENRY,83
1963,JAY,75.9
1963,RANDOLPH,81.9
1963,UNION,101.2
1963,WAYNE,80.9
1963,CARROLL,99.1
1963,CASS,86
1963,ELKHART,74.9
1963,FULTON,78.9
1963,KOSCIUSKO,77.9
1963,MARSHALL,78.9
1963,MIAMI,86
1963,ST. JOSEPH,76.9
1963,WABASH,87
1963,ADAMS,85
1963,ALLEN,85
1963,DE KALB,81.1
1963,HUNTINGTON,81.9
1963,LAGRANGE,79.9
1963,NOBLE,78.9
1963,STEUBEN,73.9
1963,WELLS,80.9
1963,WHITLEY,83
1963,BENTON,96.1
1963,JASPER,95.1
1963,LA PORTE,84
1963,LAKE,84
1963,NEWTON,98.1
1963,PORTER,87
1963,PULASKI,91
1963,STARKE,84
1963,WHITE,98.1
1963,BROWN,79.9
1963,CRAWFORD,60.7
1963,FLOYD,65.8
1963,HARRISON,78.9
1963,JACKSON,83
1963,LAWRENCE,71.8
1963,MONROE,68.8
1963,ORANGE,79.9
1963,PERRY,62.7
1963,WASHINGTON,74.9
1963,CLARK,73.8
1963,DEARBORN,66.8
1963,FRANKLIN,75.9
1963,JEFFERSON,71.8
1963,JENNINGS,83
1963,OHIO,57.7
1963,RIPLEY,76.9
1963,SCOTT,65.8
1963,SWITZERLAND,65.8
1963,DAVIESS,87
1963,DUBOIS,84
1963,GIBSON,96.1
1963,GREENE,79.9
1963,KNOX,86
1963,MARTIN,69.8
1963,PIKE,90
1963,POSEY,77.9
1963,SPENCER,72.8
1963,SULLIVAN,79.9
1963,VANDERBURGH,79.9
1963,WARRICK,83
1963,CLAY,95.1
1963,FOUNTAIN,92.1
1963,MONTGOMERY,95.1
1963,OWEN,78.9
1963,PARKE,96.1
1963,PUTNAM,94.1
1963,TIPPECANOE,99.1
1963,VERMILLION,100.2
1963,VIGO,102.2
1963,WARREN,94.1
1962,BARTHOLOMEW,80
1962,BOONE,87.2
1962,CLINTON,97.2
1962,DECATUR,93.9
1962,GRANT,89
1962,HAMILTON,80.8
1962,HANCOCK,86.6
1962,HENDRICKS,90.8
1962,HOWARD,91
1962,JOHNSON,85.9
1962,MADISON,88.8
1962,MARION,76
1962,MORGAN,78.9
1962,RUSH,86.4
1962,SHELBY,82.6
1962,TIPTON,101.4
1962,BLACKFORD,74.8
1962,DELAWARE,87.1
1962,FAYETTE,78
1962,HENRY,91.3
1962,JAY,75.4
1962,RANDOLPH,81.6
1962,UNION,105.7
1962,WAYNE,87.3
1962,CARROLL,94.2
1962,CASS,81.9
1962,ELKHART,70.3
1962,FULTON,75.8
1962,KOSCIUSKO,71.7
1962,MARSHALL,72
1962,MIAMI,92.7
1962,ST. JOSEPH,69.5
1962,WABASH,79.6
1962,ADAMS,81.2
1962,ALLEN,73.7
1962,DE KALB,73.8
1962,HUNTINGTON,75.3
1962,LAGRANGE,64.8
1962,NOBLE,69.8
1962,STEUBEN,67.4
1962,WELLS,78.6
1962,WHITLEY,63.4
1962,BENTON,95.1
1962,JASPER,88.9
1962,LA PORTE,78.2
1962,LAKE,85
1962,NEWTON,90.6
1962,PORTER,86.1
1962,PULASKI,78.2
1962,STARKE,73
1962,WHITE,87.1
1962,BROWN,78.5
1962,CRAWFORD,55.4
1962,FLOYD,59
1962,HARRISON,68.5
1962,JACKSON,68.8
1962,LAWRENCE,66.6
1962,MONROE,66.2
1962,ORANGE,70.6
1962,PERRY,57.4
1962,WASHINGTON,63.7
1962,CLARK,64.5
1962,DEARBORN,63.8
1962,FRANKLIN,86.1
1962,JEFFERSON,75.7
1962,JENNINGS,74.8
1962,OHIO,78.3
1962,RIPLEY,82.5
1962,SCOTT,66
1962,SWITZERLAND,61.1
1962,DAVIESS,85.4
1962,DUBOIS,73.5
1962,GIBSON,82
1962,GREENE,73.5
1962,KNOX,71.3
1962,MARTIN,66.3
1962,PIKE,77.1
1962,POSEY,71.6
1962,SPENCER,62.2
1962,SULLIVAN,78
1962,VANDERBURGH,68.4
1962,WARRICK,58.4
1962,CLAY,90.6
1962,FOUNTAIN,88.5
1962,MONTGOMERY,89.5
